person,imagenum,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o' Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
George W Bush,373,1.588623754,-0.861619653,1.799199677,-2.746672037,-1.23293008,-0.733471669,-1.787650753,-0.296769947,-0.50439991,-1.440973223,-1.387320742,-0.644522525,-0.817780541,1.30155539,-0.225291557,-2.127066531,-0.721385378,0.769002096,-0.522895456,-0.360092739,-1.390075107,-1.388117105,0.743915249,0.276465784,-1.646129947,0.673608085,0.107421368,0.020420635,1.398452659,-0.947607246,0.722383813,0.94214367,-1.286317254,-1.492871972,0.208664376,-1.401577817,0.098020717,1.960331382,0.683462315,0.540466884,-1.559299741,-0.11890541,0.156271692,-1.291973127,0.372542064,0.387138816,-0.25050951,-0.18289729,0.416273412,-1.121970432,-0.456654795,0.073797223,-0.534183129,3.132436345,-0.074408886,0.263608519,-1.29241339,-2.321129963,0.158191217,-0.244709188,-1.646982144,-1.300575757,0.114679301,0.783234753,0.018488666,-0.001757639,-1.563326161,-1.611735,-0.153736913,-0.53680714,-1.082706768,0.703312069,-0.582014006
George W Bush,374,1.966230421,-1.812500012,1.67507357,-3.004189987,-0.941045672,-0.39035151,-1.24807165,-0.965344418,-0.470103414,-1.331419158,-1.103763696,-0.139644822,-1.561398975,1.041820149,-1.038487217,-1.532362926,-1.025334379,-1.565056707,1.436847306,-0.823046923,-2.134174991,-1.415943034,-0.534981316,0.324658017,0.115230405,0.89096499,-0.132799187,-1.606437049,-0.247125636,-0.122864166,-0.114615208,-1.214551796,-0.383656652,-0.340397377,0.523840317,-2.570952411,0.035712165,1.181619891,-0.441298757,0.439170191,-1.660572606,0.250888814,-0.423634254,-1.195235795,0.561184783,0.734082624,-0.746202442,0.182509991,-0.264595188,-0.568254192,-0.002754818,-0.205714952,-0.771649893,3.802040168,-0.076788752,0.044559296,-0.834019543,-1.590774564,0.287632027,-0.525614589,-0.751131819,0.515503786,-0.598079867,0.496588385,0.183388447,-1.089701343,-1.878035567,0.212648963,-1.118650926,-0.712839585,-0.829148521,0.959493095,-0.392729586
George W Bush,375,1.291619813,-2.072696709,1.472428135,-2.441175626,-1.573828072,-0.375062679,-1.188726636,-0.455982136,-0.435577547,-1.206903142,-0.653983774,1.158565642,-1.480602286,1.928497976,-1.860429042,-1.271491363,-0.722649766,-1.657872486,1.822616945,-0.48594117,-1.625012762,-0.65506663,-0.791273421,0.51070414,0.354416319,0.773220423,-0.131089964,-1.179823371,-0.301429356,-0.015818143,0.043072108,-0.647257594,-0.44407714,-0.366314094,0.272642917,-1.826759017,1.025104642,1.108465374,-0.479784369,0.842216231,-0.920137718,-1.274049283,-0.196907944,-0.074820075,0.024121851,0.124946277,-0.835126138,0.178963743,0.153388458,-0.68990143,0.156879807,-0.33226383,-0.385472946,4.250118796,-0.540508577,-0.538290195,-0.902738414,-1.349658346,-0.330635434,-0.164970381,-0.960058651,0.605243862,-0.813591376,0.049200325,0.458932614,-0.851878209,-1.83559991,0.065799802,-1.23784393,-0.042055086,-0.799242227,0.134207264,-0.317821386
George W Bush,376,1.398992833,-1.733604762,1.256264255,-2.963117952,-1.655091683,-0.23923878,-1.202149655,-0.638484194,-0.826703703,-1.207464377,-0.929342539,0.273340871,-1.488585706,1.758344517,-1.877785325,-1.380308678,-0.656615785,-1.702018126,1.883951622,-0.398280007,-1.457888284,-1.33275725,-0.675082458,0.924434024,0.572250908,0.788686228,-0.060234188,-0.727349529,-0.502253659,-0.381616574,-0.140750922,1.29570341,-0.446147161,-0.714277415,0.614685044,-1.189908843,0.267139697,1.626603029,-0.629799135,0.631273647,-0.579242735,-1.388280221,-0.246627219,-0.235120717,0.191492673,0.678149488,-0.772078713,0.193136822,0.137197263,-1.501221045,-0.114609917,-0.186079506,-0.246501794,3.469413385,-0.321034811,-0.515408333,-1.064011167,-1.267180869,-0.1673137,-0.192506994,-0.715487024,0.487301533,-1.041640557,0.4389901,0.013832587,-1.110808496,-1.622302255,-0.43641469,-1.052185755,-0.227967623,-0.647282578,0.63764023,-0.276132063
George W Bush,377,1.413728263,-1.973182186,1.566394578,-2.327931073,-1.082019612,-0.637693275,-1.542497877,-0.456365541,-0.64886867,-0.897527008,-0.718727128,0.961503036,-1.502527414,1.157812333,-1.073563723,-1.157825089,-0.721436626,-1.590775611,1.394508285,-0.890935194,-2.026162243,-1.261130761,-0.533410354,0.971599262,0.104612256,0.727937481,-0.260846113,-1.225951151,0.026003806,0.097308061,-0.047990143,-1.034688263,-0.421986731,-0.36157159,0.09846141,-1.410183374,0.091571465,1.271394908,-0.751497689,0.764251516,-1.215502783,-0.445822614,0.003777242,-1.362561167,1.208065283,0.778545781,-0.460758402,0.028344936,-0.342147095,-0.458637978,0.051164256,-0.141554498,-1.092584282,3.284279373,-0.108911985,-0.28757288,-0.498384492,-1.983449256,-0.337157983,-0.106578976,-1.004638928,-0.092890792,-0.658245945,0.371067513,0.124065533,-0.837324267,-1.772246714,-0.541656462,-1.210951959,-0.140354658,-0.815517616,0.598609162,-0.928354812
George W Bush,378,1.802797704,-1.732195589,1.552792416,-1.890656465,-1.535541605,-1.409255747,-1.210029096,-0.263851811,-0.309318965,-1.28062649,-0.546497319,0.332733482,-1.390461553,1.537060593,-1.056784185,-1.50168688,-0.479685019,-1.322864234,1.344798272,-0.126394487,-1.671075028,-1.298990932,-0.734924277,0.893147892,-0.489120879,0.474002687,0.052568385,-0.369722175,0.022231265,0.106880583,0.257774736,-0.840322108,-0.410878884,-0.269974334,0.218948286,-1.978696265,-0.047263772,1.440995239,0.214165263,0.714622221,-1.322736516,0.126815649,-0.298227444,-1.117049901,1.519238223,0.917586601,-0.220923149,-0.026162292,-0.345145763,-0.075963879,-0.070654966,-0.054885341,-0.868541004,3.886348399,-0.168127822,0.016542513,-0.749836225,-2.292986032,-0.363354898,0.574903657,-1.610788884,-0.84816893,-0.870499056,-0.056090174,0.22857386,-1.244372918,-1.610786575,-1.011133594,-0.892730765,0.346596101,-1.133675049,0.962486592,-0.724411032
George W Bush,379,1.592428538,-0.560869591,-0.308321221,-1.207571934,-1.586527494,-0.95584861,-0.36387484,-0.208444126,0.062423349,-0.882673344,-1.107991281,-1.333185097,-0.814898186,0.162052189,-1.548431774,-0.83132357,-0.611476795,-1.242027738,1.248003952,-0.107101163,-0.341381536,0.222007006,-1.430395126,0.456600102,1.345184048,0.092895706,-0.225626376,0.272769433,1.485057138,-0.75352501,-0.302362261,0.590953879,-0.57831931,-0.412658947,-0.250873717,-1.385314904,1.269857563,-0.141479858,0.591999342,-0.116201966,-0.045501767,-0.130391842,-0.1620746,-0.619919525,0.474484671,0.788160032,-0.853402361,0.087868739,-0.226729305,-0.590534871,-0.294473445,0.006697853,-0.986169542,2.620041815,-0.116234463,-0.440185597,-0.507176661,-1.166846637,-0.01810041,0.591526146,-1.19184545,-0.962577366,-0.493613336,-0.628749476,0.285153553,0.144643218,-1.047857974,-2.273886998,-1.070799461,1.650934188,-1.011094457,1.277042114,-0.895846481
George W Bush,380,1.564993067,-1.309247046,1.033044947,-1.427801599,-0.462531889,0.027041495,-1.007923288,-0.863184146,-0.605200126,-0.622236464,-0.783383176,0.452743124,-1.006829203,1.474159568,-0.936252843,-1.474062225,-1.247308171,-1.820989702,1.652277304,-1.420508347,-1.366095331,-1.225316035,-0.767310913,1.219011579,-0.216425354,0.546279709,-0.112905691,-1.460666859,-0.535332382,-0.419398971,-0.153616234,-0.30354355,-0.405842787,-0.335853884,0.216248442,-2.049838987,0.76188674,1.834062737,-1.092121785,0.396810737,-0.697475604,-0.217280635,-0.702516162,-0.582504213,0.462971054,0.939700978,-0.986063656,0.220685507,-0.392767467,-0.753439065,0.30273,-0.473669668,-0.380441413,2.9408375,-0.185907872,0.129790722,-0.817717872,-1.460995797,-0.561660305,-0.77645532,-0.957065565,-2.147079539,-1.027365903,-1.078072021,-0.359998658,-1.164465207,-1.690677948,-2.424923476,-1.336359026,1.185925032,-0.779661733,0.95175436,-0.884538508
George W Bush,381,2.050957441,-1.626713015,1.888371063,-1.87797884,-2.579864876,-0.83155905,-1.491305087,-0.632761375,-0.543000494,-1.573196121,-0.596497365,-0.848831628,-0.794458223,1.398603545,-0.15638844,-1.889030387,-0.487765618,-0.798188253,0.646725107,-0.323217256,-1.59235445,-1.259382338,-0.786865053,0.443835554,-0.918878295,1.187651722,-0.004572294,-1.09778115,1.24445155,-0.76308512,0.091133704,0.677269511,-0.501199866,-0.719284376,-0.026210205,-1.037587485,0.981571167,2.003543916,-0.131636187,0.318812763,-0.952787213,-0.210594782,0.263971001,-0.961742753,0.771653995,0.282580113,-0.37362271,-0.262257808,0.126144291,-0.488124592,0.111519283,0.054896355,-0.8392205,2.708669855,1.425229538,-0.014421833,-0.781437092,-2.031075981,-0.377411894,0.150563193,-1.132559568,-0.232565397,-0.71068981,1.634007248,-0.293525676,-0.342144774,-1.474261483,-1.512115921,-0.665879656,-0.805494664,-0.908042959,-0.081030899,-1.216259732
George W Bush,382,2.367838768,-1.889703595,1.836149462,-1.729643139,-1.327323424,-0.472597535,-1.134754545,-0.871057799,-0.325663858,-1.167410407,-0.498263859,-0.698501494,-1.288154037,1.412698896,-1.163940403,-1.300444079,-0.91746017,-1.625517372,1.729859886,-1.738488212,-1.281271458,-0.749082799,-0.354399922,0.22941026,-0.532794193,1.016458045,0.191633019,-2.029191496,0.320467506,-0.946153576,-0.002296098,-0.779519506,-0.488986988,-0.642875804,0.346427228,-1.625653506,0.188794935,2.135990435,-0.648802393,0.575754422,-1.692864207,0.496614629,-0.410721996,-1.83549005,1.475238598,0.798089089,-0.587704801,0.176733907,-0.816402531,-0.069171304,0.314347707,-0.248203608,-0.755601101,6.615245608,0.454732872,-0.00066913,-0.655024879,-1.441363388,-0.674175475,-0.947885469,-0.711893351,-1.151766816,-1.082190812,-2.701205937,0.688688525,-1.134358359,-1.455553379,-0.964292854,-1.093830656,0.770318276,-0.572598127,1.20150511,-0.535287332
George W Bush,383,1.759997776,-1.048662521,1.03907425,-1.864528554,-1.322848099,-0.729621102,-1.174454134,-0.462153783,-0.143005518,-1.381608808,-0.508222418,-2.138865886,-1.434098767,1.402106974,-0.332914138,-2.056828278,-0.713543098,-1.592678631,1.872035945,0.120877372,-1.742850578,-0.694472855,-1.184188052,0.642477579,0.179817587,0.716650807,0.322912131,-0.881093351,0.158880133,-0.530599128,0.005674773,0.984061372,-0.382662197,-0.515238347,-0.410391887,-1.89182954,1.553682026,1.854007424,-0.301687236,0.145684316,0.453848105,0.559388812,-0.952410148,-0.94717772,0.915556002,0.512607335,-0.632594182,0.253763772,0.047826274,-0.229536008,0.034866511,-0.389802831,-0.418228419,4.09666331,-0.291018194,-0.057088598,-0.918566294,-1.495397106,-0.507048004,0.575821573,-1.037157436,-0.197581303,-1.246887312,-0.544622533,-1.131813354,-0.520684526,-0.804698572,-1.720041787,-1.040307523,0.560156281,-0.810846393,0.393770507,-0.4919283
George W Bush,384,2.04434616,-1.966261243,1.512085428,-1.6151116,-1.396342081,-0.888447605,-1.391185201,-0.551821664,0.110821762,-0.811451053,-0.864134283,-0.036572648,-0.442679271,1.589723728,-0.743529321,-1.163487701,-0.632721155,-1.539921961,1.629440445,-0.481366771,-1.533643662,-1.332149349,-0.575885909,0.741621962,-0.004991014,1.00507533,-0.445341122,-1.295749751,0.982504397,-1.446865008,0.075750113,1.695466367,-0.751499942,-1.096675981,0.215549288,-1.130501769,0.36157109,1.678194463,0.346290827,-0.079167593,-1.254480939,1.280899905,-0.941456621,-1.626023383,1.615108736,0.104779688,0.043178505,-0.053712955,-0.482667703,-0.954533806,0.725757846,0.190187457,-1.309838032,2.19016083,0.35421297,-0.991613439,-0.961396431,-1.656120237,-0.328204288,0.531238273,-1.701273305,-1.994121008,-1.083536998,0.374832728,0.202955731,-0.385543583,-1.383496851,-2.110900907,-0.933442229,0.146957219,-1.168914687,0.97773994,-0.771227277
George W Bush,385,1.681592282,-1.80462096,1.449402372,-2.255613426,-1.894235292,-1.058456995,-0.931914922,-0.726508437,-0.507072029,-1.272043863,-1.159442662,-1.243107194,-1.411749933,1.372855737,-1.234982542,-1.1498213,-0.604556605,0.264053482,-0.33738125,-0.288544256,-1.392426245,-0.675536137,-0.467104709,-0.152855878,0.664242037,0.419715239,0.600874047,-0.479366607,1.523912885,-1.365735646,0.205071265,0.802856931,-0.893539626,-1.479957345,0.94193086,-1.691177384,1.584787728,-0.05989251,0.78071516,0.183493859,-1.156504436,0.375045652,-1.482961615,-0.509619621,0.279264223,0.195136211,-0.21250841,-0.241373675,0.057773525,-1.74250864,-0.453969781,0.093187707,-0.586661653,3.215363929,-0.050448284,0.328274657,-1.029657619,-1.14693057,-0.32775388,0.61675158,-1.89241236,-1.145060982,-0.654230217,0.374496081,0.218427143,0.133941302,-1.738978253,-0.589557848,0.648162184,0.543630326,-1.254847476,0.863127739,-0.303238019
George W Bush,386,1.476066171,-0.660713005,0.949009034,-1.406600179,-0.257802152,0.018511033,-0.675207695,-0.930084644,-0.433753475,-0.760152165,-0.929115656,-1.958376711,-1.735048385,1.005815876,-0.503610269,-1.033380589,-0.672584543,-1.395124015,1.17580228,-0.643628536,-0.894248818,-0.655903811,-0.652397086,0.067051677,-0.27081353,0.917061797,0.029696618,0.065260023,-0.899645198,-0.97403606,-0.445134946,-0.145998065,-0.392262642,-1.356738417,0.2961677,-1.846653946,1.45087226,0.418225285,-0.716406165,0.662847651,-0.165921005,0.115947227,-0.695786618,-0.505426586,0.281989341,0.561245788,-0.89928846,0.232641389,0.295395273,-0.383332951,0.19160463,-0.430566502,-0.285953925,4.420855647,0.371047478,-0.308033948,-0.628879396,-2.423436473,-0.202424059,-0.074923649,-0.931434754,-0.565557565,-0.506159375,0.556991401,0.13467548,-0.466823534,-1.698749706,0.247280737,-0.913391668,-0.364346644,-0.701799509,0.361194399,-0.574941591
George W Bush,387,0.90129266,-1.349086761,1.674538168,-2.591548534,-0.279136673,-0.48941491,-1.427620513,-0.783968445,-0.328496161,-0.564641051,-1.042322335,-2.035337988,-0.809709545,1.698735006,-0.850869238,-1.372076829,-1.034315745,-1.879720385,1.738937317,-0.453904377,-1.452946118,-0.826007679,-0.914446983,0.663218665,-0.010214015,0.866869989,-0.483635424,-1.320789005,0.089026967,-0.864181181,-0.285471658,0.76711546,-0.23661633,-1.124077511,0.493583607,-1.177712997,1.130076288,0.769773716,-0.192220396,0.347142569,-0.031193089,-0.022623665,-0.35449436,-0.942265478,0.523925591,0.738660942,-0.241145437,0.143241291,-0.197185762,0.274619989,-0.051800469,-0.199312045,-0.675656749,2.01163994,-0.123256011,-0.313173007,-0.64542511,-1.664564789,-0.04677462,-0.442470149,-1.321859823,-1.654036975,-0.919684675,1.129184594,0.16031723,-1.316663545,-1.659957961,-2.285337038,-1.004536268,-0.722075344,-0.921253498,0.327731168,-1.116793011
George W Bush,388,0.784821174,-1.344934211,0.752945244,-1.099854163,-1.132410511,-1.143862202,-1.029182759,-0.423062149,0.078047572,-1.21076259,-1.040824556,-0.836444429,-0.440614272,0.402458917,-0.025381068,-0.778003128,-0.267926046,0.048010679,-0.566372346,-0.784225034,-0.906113132,3.722508436,-0.830139417,-2.680687523,1.388629334,0.60578515,0.353360719,-0.085685507,0.631249397,-0.594338405,-0.26437891,0.367362938,-0.593409898,-0.678064815,-0.28435075,-0.284512492,1.670491453,0.314475113,0.675387755,0.257857565,-0.067069759,1.356902872,-1.222204247,-1.546641691,0.79403562,0.895185484,-0.882528871,0.201245086,0.004226686,-0.639804972,0.195156577,-0.458425954,-0.509382744,1.396419896,0.465683698,-0.038830988,0.100592349,-1.679633988,0.185682113,0.60210847,-0.938528482,-1.601212318,0.12535815,1.662391295,-0.021948987,0.638253572,-0.370139181,0.44295567,0.186904886,0.013055461,-0.72335278,0.67739546,-0.583391982
George W Bush,389,1.955414956,-1.306163019,1.38385368,-2.651646119,-0.83808583,0.0209951,-1.006382514,-0.612021131,-1.249303244,-1.353119603,-0.920443256,-1.558642348,-1.324311911,1.208414678,-0.933953528,-1.799630069,-0.791484992,-2.366796184,2.340906006,-0.296119899,-1.549593289,-1.076917793,-1.280562168,1.478235129,0.316275499,1.013187148,0.261076876,-1.00048957,-0.101288929,-0.838861626,-0.351579096,0.292673557,-0.336368249,-0.376951056,-0.037273195,-2.231074415,1.17630724,1.238782447,-1.540724826,0.812540472,-0.61958188,-0.670956147,-0.565579245,0.376932576,1.293599148,0.806151085,-0.762495484,0.297647371,-0.15946799,-0.709460695,0.053625904,-0.55222781,-0.638121669,-0.489914956,-0.289383656,-0.312652074,-0.332997615,-1.085163005,0.077768091,-0.271308954,-1.182599774,-0.465415266,-1.014155412,3.515923614,0.392952274,-1.387606242,-1.883544476,-2.562028357,-1.712035465,-2.108224335,-0.783124201,0.160269497,-0.879507238
George W Bush,390,1.666897408,-0.925670016,0.681705704,-1.984813542,-0.272314961,-0.763452001,-1.321653108,-0.403222217,-0.979998892,-1.839645636,-0.946171138,-2.324762194,-0.806278624,1.202331494,-1.203480546,-1.424567805,0.005396949,-1.689766686,2.003362254,1.91048382,-1.416920377,-1.248319053,-0.790904626,1.578091506,0.17820359,1.028570017,-0.256941497,-0.976007997,-0.495555822,-1.614157296,-0.195063116,1.340294133,-0.642321636,-1.201530868,0.869213647,-1.53251676,1.492285875,1.473521845,-0.471750529,0.251545065,0.142478806,-1.226691955,-1.040353033,0.211048609,0.632204159,0.201705376,-0.141033971,0.287828132,0.829127003,-0.650254887,-0.8254285,-0.307377036,-0.296578787,-0.221027657,-0.408866429,-0.562502809,-1.065202223,-1.41506401,-0.178449829,-0.626468926,-1.418278934,-0.855341017,-1.403582046,2.291327023,0.564285045,-1.545820353,-1.63932629,-3.653723167,-1.331811334,0.503487404,-1.315751826,0.037166496,-0.515740372
George W Bush,391,1.479988389,-1.253204468,1.747901415,-2.687533377,-1.903623832,-1.281703575,-1.190489696,-0.156865035,-0.475552033,-1.115745584,-1.504772019,0.153557798,-0.910830138,1.367690507,-0.396097043,-1.98853561,-0.812136005,0.041021179,0.128160402,-0.598530205,-1.581581785,-1.048707477,0.654904718,0.52081225,-0.97412466,0.698193593,-0.147258032,-0.554039876,0.96206528,-1.517368192,0.215581882,0.431295434,-0.593667039,-1.312384874,0.663626206,-0.899734347,0.617824447,1.847766399,0.402667563,0.495118319,-1.407491439,-0.290404818,-1.041459993,-0.769424418,0.754130707,-0.009627151,-0.014046561,-0.081705181,0.37984022,-1.19331775,-0.735467659,0.255388705,-0.942472259,4.258147237,-0.087491931,-0.437908012,-1.8179998,-2.455878162,-0.442923859,-0.784676216,-1.739754327,-0.200756096,0.490533884,-0.325314559,0.835740984,-0.300989188,-1.3518397,0.184741084,-0.274855177,-0.186590126,-0.977093525,0.645716012,-0.512854317
George W Bush,392,1.717613623,-1.118473361,0.917778931,-1.900322709,-1.456082144,-0.915099395,-0.892788631,-0.409185449,-0.337309015,-0.948665128,-1.175706727,0.513516382,-1.741451966,1.291748701,-1.230558077,-1.582480006,-1.191831835,0.335789247,-0.626599139,-0.717865167,-0.927224348,0.543307389,0.764587977,-1.422751883,-0.305479229,0.456867591,0.348115253,-0.906261886,0.31507778,0.624738109,-0.355268773,-0.542321601,-0.353149935,-0.625234889,-0.649271301,-0.199020019,-1.131900072,1.627156303,0.169781407,0.087644422,0.067009935,-0.5955484,-0.341960913,-1.376312167,-0.29925162,0.88935185,-1.015145899,0.119020357,0.199028842,-0.78292025,-0.270413779,0.020423425,-0.946679515,4.052398419,0.692381207,-0.310173285,-0.311841788,-2.039754069,-0.17832076,-0.796039014,-1.174148679,-2.801592002,0.550655707,0.616068551,-1.13279475,-0.705883392,-0.760420098,-1.265571691,-0.536162191,-1.65932807,-0.315787054,-0.16201599,0.125666686
George W Bush,393,1.950145982,-1.015345081,0.71848803,-2.532637323,-2.179657824,-0.915036257,-0.84814861,0.17412615,-0.421784149,-1.029375263,-0.88420798,0.228374419,-0.827169962,1.020899667,-0.627974989,-1.289496265,-0.730607671,1.159867065,-1.135357754,-0.138454296,-1.45077479,1.050167409,-1.419726743,0.158650662,1.528356353,0.897162009,-0.099688515,-0.578384212,1.001913533,-1.014496422,-0.106825468,0.878894847,-1.039677921,-1.0891889,0.630414618,-2.345748729,2.747701481,0.67359471,1.344072847,-0.359833934,-0.45148424,-1.424429548,0.323226147,-0.409800687,-0.731711931,0.190067023,-0.421982402,0.061427733,0.098639639,-1.246878415,-0.501653375,-0.073868937,-0.496388422,1.335549123,0.342688189,-0.447313171,-0.950691368,-1.030150716,0.026066038,1.24892341,-1.990354999,-1.571804556,-0.491782514,0.296697421,0.306599286,1.505353503,-1.405032447,-0.681261575,0.944314103,0.421928019,-1.152524494,1.258873981,-0.036666194
George W Bush,394,0.39588289,-1.891531896,1.93734827,-2.82184044,-1.119615498,-0.492019586,-0.50908081,-0.598883396,-0.669805952,-1.250588405,-0.563144577,-0.553503786,-0.838346183,0.536942596,-0.654335986,-0.312333826,-0.360870014,-0.669343267,0.773736549,0.40837886,0.5339734,-0.190131503,-1.276465074,0.67641933,0.162961801,1.554180555,0.346941132,-1.611404592,1.216074469,-0.480048215,-0.012361726,-0.188044201,-0.443023733,-0.20705278,0.20251432,-0.998387153,0.083465079,0.684107952,-0.27622436,0.638860317,0.138699207,0.336194211,-1.097864164,-0.376993096,0.640531764,-0.203598451,0.194193255,0.323766224,0.124863138,-0.874839127,-0.464883009,-0.480561907,-0.088144436,0.611042959,-0.29276376,0.82576768,-0.246811999,-1.222571513,-0.343744354,-0.394832851,-0.591057709,-3.062922527,-1.003480288,1.077837854,-0.548940187,-0.599941396,-1.461244836,-3.721702196,-0.951920467,0.6592504,-0.68715334,0.304996085,-0.413842399
George W Bush,395,2.19440212,-0.893893586,0.545225805,-0.870988065,-2.03373205,-0.782512719,-0.884233358,-0.06062088,-0.318359287,-1.370743572,-0.842857194,0.608897292,-0.941734127,0.959109573,-0.90665043,-1.411786108,-0.786199005,-0.682319629,0.54801403,0.382155657,-1.228040932,0.34030716,-1.581973474,1.154704967,1.489137826,0.344479291,-0.825949612,-0.083451088,1.902093883,-0.852955447,-0.034270732,2.531788066,-0.486531258,-0.175910695,0.690315041,-2.214262064,1.538799917,0.178501797,0.694111077,0.043515964,-0.799724512,-0.376845543,0.70599409,-0.820161264,0.581731102,0.184463928,-0.854071437,0.127489305,-0.187993933,-0.405622426,-0.383921955,-0.065317035,-0.500134557,2.092579605,-0.498732606,-0.553905308,-0.91508921,-1.316112158,-0.114039712,1.12157935,-1.627745876,0.584551248,-0.900040773,-0.124783328,0.320433345,0.732802015,-2.013599105,-1.504882167,-0.89615158,-0.115077997,-1.332008564,0.439769216,-1.09476474
George W Bush,396,0.880321138,-1.140437674,1.088504383,-1.234509787,-1.728640441,-0.497227373,-0.397497866,-0.693689625,-0.310240722,-0.925568477,-0.674705242,-0.051998778,-1.209420272,0.785483677,0.203375016,-1.247528595,-0.784112108,-0.938203991,0.931133108,-0.952754952,-0.752945969,1.568235496,-1.050014904,-1.354561619,-0.240865806,-0.13341596,0.38868385,-0.491132846,1.192817262,-1.025177862,0.100573942,0.910924084,-0.68743734,-1.147973007,0.230875017,0.702756786,0.744586971,0.792631276,0.344038267,0.194342474,0.534124753,0.818535222,-0.735105514,-0.946246941,0.498586842,0.433683905,-0.11135894,0.22929946,-0.345019059,-1.189411076,0.345061136,-0.259577547,-0.830625228,0.984200686,0.527831783,0.196465306,-0.274675924,-1.364979102,0.097382186,0.230209056,-0.560557211,-3.07619161,-0.639532309,0.92142726,-0.568764933,-0.512992817,-1.147604174,-4.144187875,-0.794802804,0.201473221,-0.67159701,0.307186628,-0.768182869
George W Bush,397,2.005448143,-1.836708848,2.202483738,-1.462728029,-2.081568764,-0.995161284,-1.758503841,-0.320489426,0.220939362,-1.266111197,-1.393680678,-0.392150096,-1.267625417,1.94429045,-0.934080487,-1.772967255,-0.58074843,-1.390738289,1.224539648,-0.242504668,-0.945817721,-1.519762544,-0.364431694,1.223679253,0.059086756,0.501993731,-0.185750681,-0.66132129,0.892501298,-1.732920948,0.015201314,0.82425813,-1.121804499,-1.075379489,-0.074920224,-0.42848708,0.758114218,1.215280809,0.936266723,0.496357369,-1.067963145,0.029095061,-1.013402946,-1.267632599,1.465449457,0.655130783,-0.233085802,-0.181635022,-0.113289279,-1.381656636,0.365250534,0.276710617,-1.23140421,2.262725264,0.321736025,0.127794889,-0.394107812,-1.771943388,0.149776521,-0.059471255,-1.52461352,-0.331983123,-0.026220683,1.439541433,-0.3516907,-0.849199928,-1.448969572,-0.99670704,-0.911399811,-0.96750579,-0.931227883,0.457953693,-0.818450098
George W Bush,398,1.675787609,-1.757371283,1.323807983,-1.506416463,-1.362136091,-1.486331955,-1.45673026,-0.36268241,0.373398704,-0.440047053,-0.939088622,0.366567563,-1.630887293,1.021436384,-0.51521501,-1.717757131,-0.452008078,-1.578573378,1.588668753,-0.977978561,-1.390893599,-0.350910427,0.069085051,0.297749661,-0.322164924,0.464460402,-0.797319831,-0.471813184,0.772261058,-1.684606839,0.354323977,0.848563803,-1.023182441,-1.271696519,0.122482515,-1.219236579,0.474684925,1.112917465,1.126067744,0.89137456,-0.711017535,0.097208649,-1.317135787,-1.519673282,1.231597636,0.163140447,0.081830717,-0.012981603,-0.170597477,-2.057117191,0.756106207,-0.066852867,-0.891856211,2.998173638,-0.080691897,0.279844707,-0.827955929,-1.729541263,-0.235160984,0.091738224,-1.376266993,-4.294545435,0.010958782,1.281677787,0.758675644,-0.946059082,-1.409690906,-3.133715578,-0.743842568,-0.181008464,-0.917940638,0.588161094,-1.183563874
George W Bush,399,1.132018689,-1.279314939,0.196814562,-0.77231743,-1.347060666,-0.416111111,-0.30805731,-0.598089784,0.143048661,-1.07202734,-0.812934522,0.413856108,-0.495694131,-0.006608018,-0.546906581,-1.124363166,-0.457644275,-1.389771805,1.35053621,-0.373379896,-0.731321353,2.792519355,-0.987978975,-1.582311406,0.775928888,0.204625135,0.314748935,0.09202685,0.036125196,-0.613176918,-0.224836999,-0.723670161,-0.434594737,-0.085425854,0.343645521,-0.600138563,0.503064562,0.696218965,0.970076682,0.573417783,-0.50405494,0.138252011,-0.964325135,-0.783439233,1.336601118,0.70349926,-0.896649064,0.272414669,0.081952944,-1.028657305,-0.422211073,-0.377443782,-0.465456223,2.197618484,0.331077252,-0.141219428,-0.12054904,-1.227148093,-0.153873575,0.163347037,-1.212050236,-2.076659405,-0.463849188,0.312916538,0.462947003,-0.104632913,-1.601946212,-0.533199218,-0.930967504,-0.230766588,-0.900247099,0.724071399,-0.335034453
